id,date,sales,payout,terminal_id,agent_id,game_id,created_at,updated_at
32154,2010-05-14,150,80,133001,5,50,"2016-06-06 11:43:04.751809","2016-06-06 11:43:04.751809"
32155,2010-05-14,1740,790,140002,5,1,"2016-06-06 11:43:04.872760","2016-06-06 11:43:04.872760"
32156,2010-05-14,2925,212,140002,5,2,"2016-06-06 11:43:04.995015","2016-06-06 11:43:04.995015"
32157,2010-05-14,380,0,140002,5,15,"2016-06-06 11:43:05.103980","2016-06-06 11:43:05.103980"
32158,2010-05-14,1100,550,140002,5,50,"2016-06-06 11:43:05.229938","2016-06-06 11:43:05.229938"
32159,2010-05-14,2550,890,143002,5,1,"2016-06-06 11:43:05.339445","2016-06-06 11:43:05.339445"
32160,2010-05-14,5205,1120,143002,5,2,"2016-06-06 11:43:05.441798","2016-06-06 11:43:05.441798"
32161,2010-05-14,300,0,143002,5,15,"2016-06-06 11:43:05.536593","2016-06-06 11:43:05.536593"
32162,2010-05-14,1050,460,143002,5,50,"2016-06-06 11:43:05.661323","2016-06-06 11:43:05.661323"
32163,2010-05-14,900,140,144001,5,1,"2016-06-06 11:43:05.772839","2016-06-06 11:43:05.772839"
32164,2010-05-14,1125,126,144001,5,2,"2016-06-06 11:43:05.883797","2016-06-06 11:43:05.883797"
32165,2010-05-14,160,0,144001,5,15,"2016-06-06 11:43:05.992293","2016-06-06 11:43:05.992293"
32166,2010-05-14,250,0,144001,5,50,"2016-06-06 11:43:06.118749","2016-06-06 11:43:06.118749"
32167,2010-05-14,1020,500,200003,5,1,"2016-06-06 11:43:06.228087","2016-06-06 11:43:06.228087"
32168,2010-05-14,1755,1630.5,200003,5,2,"2016-06-06 11:43:06.340454","2016-06-06 11:43:06.340454"
32169,2010-05-14,100,0,200003,5,15,"2016-06-06 11:43:06.436316","2016-06-06 11:43:06.436316"
32170,2010-05-14,300,110,200003,5,50,"2016-06-06 11:43:06.552117","2016-06-06 11:43:06.552117"
32171,2010-05-14,1080,260,230001,5,1,"2016-06-06 11:43:06.650391","2016-06-06 11:43:06.650391"
32172,2010-05-14,870,2579.5,230001,5,2,"2016-06-06 11:43:06.761241","2016-06-06 11:43:06.761241"
32173,2010-05-14,80,0,230001,5,15,"2016-06-06 11:43:06.875067","2016-06-06 11:43:06.875067"
32174,2010-05-14,400,100,230001,5,50,"2016-06-06 11:43:06.995017","2016-06-06 11:43:06.995017"
32175,2010-05-14,1740,660,230002,5,1,"2016-06-06 11:43:07.103295","2016-06-06 11:43:07.103295"
32176,2010-05-14,2130,126,230002,5,2,"2016-06-06 11:43:07.205860","2016-06-06 11:43:07.205860"
32177,2010-05-14,240,0,230002,5,15,"2016-06-06 11:43:07.328384","2016-06-06 11:43:07.328384"
32178,2010-05-14,400,240,230002,5,50,"2016-06-06 11:43:07.441156","2016-06-06 11:43:07.441156"
32179,2010-05-14,750,180,230004,5,1,"2016-06-06 11:43:07.550091","2016-06-06 11:43:07.550091"
32180,2010-05-14,1275,106,230004,5,2,"2016-06-06 11:43:07.650094","2016-06-06 11:43:07.650094"
32181,2010-05-14,240,0,230004,5,15,"2016-06-06 11:43:07.781995","2016-06-06 11:43:07.781995"
32182,2010-05-14,200,90,230004,5,50,"2016-06-06 11:43:07.897165","2016-06-06 11:43:07.897165"
32183,2010-05-14,480,200,231001,5,1,"2016-06-06 11:43:08.006165","2016-06-06 11:43:08.006165"
32184,2010-05-14,1290,106,231001,5,2,"2016-06-06 11:43:08.106176","2016-06-06 11:43:08.106176"
32185,2010-05-14,80,0,231001,5,15,"2016-06-06 11:43:08.204471","2016-06-06 11:43:08.204471"
32186,2010-05-14,100,0,231001,5,50,"2016-06-06 11:43:08.329407","2016-06-06 11:43:08.329407"
32187,2010-05-14,510,90,232001,5,1,"2016-06-06 11:43:08.437671","2016-06-06 11:43:08.437671"
32188,2010-05-14,330,0,232001,5,2,"2016-06-06 11:43:08.548864","2016-06-06 11:43:08.548864"
32189,2010-05-14,40,0,232001,5,15,"2016-06-06 11:43:08.670965","2016-06-06 11:43:08.670965"
32190,2010-05-14,100,80,232001,5,50,"2016-06-06 11:43:08.783673","2016-06-06 11:43:08.783673"
32191,2010-05-14,2070,720,233001,5,1,"2016-06-06 11:43:08.895463","2016-06-06 11:43:08.895463"
32192,2010-05-14,2325,390,233001,5,2,"2016-06-06 11:43:09.008321","2016-06-06 11:43:09.008321"
32193,2010-05-14,200,0,233001,5,15,"2016-06-06 11:43:09.227868","2016-06-06 11:43:09.227868"
32194,2010-05-14,650,130,233001,5,50,"2016-06-06 11:43:09.364013","2016-06-06 11:43:09.364013"
32195,2010-05-14,2940,1170,240003,5,1,"2016-06-06 11:43:09.486150","2016-06-06 11:43:09.486150"
32196,2010-05-14,5145,444,240003,5,2,"2016-06-06 11:43:09.583339","2016-06-06 11:43:09.583339"
32197,2010-05-14,340,0,240003,5,15,"2016-06-06 11:43:09.715576","2016-06-06 11:43:09.715576"
32198,2010-05-14,900,210,240003,5,50,"2016-06-06 11:43:09.828801","2016-06-06 11:43:09.828801"
32199,2010-05-14,2070,580,600001,5,1,"2016-06-06 11:43:09.942059","2016-06-06 11:43:09.942059"
32200,2010-05-14,6075,2200.5,600001,5,2,"2016-06-06 11:43:10.050691","2016-06-06 11:43:10.050691"
32201,2010-05-14,400,0,600001,5,15,"2016-06-06 11:43:10.175114","2016-06-06 11:43:10.175114"
32202,2010-05-14,700,190,600001,5,50,"2016-06-06 11:43:10.306655","2016-06-06 11:43:10.306655"
32203,2010-05-14,2070,1010,625002,5,1,"2016-06-06 11:43:10.430809","2016-06-06 11:43:10.430809"
32204,2010-05-14,2595,444,625002,5,2,"2016-06-06 11:43:10.539623","2016-06-06 11:43:10.539623"
32205,2010-05-14,100,0,625002,5,15,"2016-06-06 11:43:10.664054","2016-06-06 11:43:10.664054"
32206,2010-05-14,850,420,625002,5,50,"2016-06-06 11:43:10.795981","2016-06-06 11:43:10.795981"
32207,2010-05-14,900,340,633003,5,1,"2016-06-06 11:43:10.947998","2016-06-06 11:43:10.947998"
32208,2010-05-14,11730,1206.5,633003,5,2,"2016-06-06 11:43:11.084901","2016-06-06 11:43:11.084901"
32209,2010-05-14,80,0,633003,5,15,"2016-06-06 11:43:11.203567","2016-06-06 11:43:11.203567"
32210,2010-05-14,200,30,633003,5,50,"2016-06-06 11:43:11.328500","2016-06-06 11:43:11.328500"
32211,2010-05-14,6750,3220,700003,5,1,"2016-06-06 11:43:11.442080","2016-06-06 11:43:11.442080"
32212,2010-05-14,10125,2390.5,700003,5,2,"2016-06-06 11:43:11.551147","2016-06-06 11:43:11.551147"
32213,2010-05-14,1280,0,700003,5,15,"2016-06-06 11:43:11.648859","2016-06-06 11:43:11.648859"
32214,2010-05-14,3000,1500,700003,5,50,"2016-06-06 11:43:11.762248","2016-06-06 11:43:11.762248"
32215,2010-05-14,6810,2370,750003,5,1,"2016-06-06 11:43:11.860250","2016-06-06 11:43:11.860250"
32216,2010-05-14,6135,496,750003,5,2,"2016-06-06 11:43:11.974774","2016-06-06 11:43:11.974774"
32217,2010-05-14,600,0,750003,5,15,"2016-06-06 11:43:12.106176","2016-06-06 11:43:12.106176"
32218,2010-05-14,1300,550,750003,5,50,"2016-06-06 11:43:12.225775","2016-06-06 11:43:12.225775"
32219,2010-05-14,420,110,100076,5,1,"2016-06-06 11:43:12.353023","2016-06-06 11:43:12.353023"
32220,2010-05-14,570,0,100076,5,2,"2016-06-06 11:43:12.463039","2016-06-06 11:43:12.463039"
32221,2010-05-14,20,0,100076,5,15,"2016-06-06 11:43:12.572902","2016-06-06 11:43:12.572902"
32222,2010-05-14,0,30,100076,5,50,"2016-06-06 11:43:12.683628","2016-06-06 11:43:12.683628"
32223,2010-05-14,600,380,100036,6,1,"2016-06-06 11:43:12.806244","2016-06-06 11:43:12.806244"
32224,2010-05-14,3780,1140.5,100036,6,2,"2016-06-06 11:43:12.930944","2016-06-06 11:43:12.930944"
32225,2010-05-14,500,0,100036,6,15,"2016-06-06 11:43:13.084104","2016-06-06 11:43:13.084104"
32226,2010-05-14,300,180,100036,6,50,"2016-06-06 11:43:13.217023","2016-06-06 11:43:13.217023"
32227,2010-05-14,990,580,100037,6,1,"2016-06-06 11:43:13.326739","2016-06-06 11:43:13.326739"
32228,2010-05-14,2160,424,100037,6,2,"2016-06-06 11:43:13.441504","2016-06-06 11:43:13.441504"
32229,2010-05-14,240,0,100037,6,15,"2016-06-06 11:43:13.574803","2016-06-06 11:43:13.574803"
32230,2010-05-14,300,190,100037,6,50,"2016-06-06 11:43:13.704316","2016-06-06 11:43:13.704316"
32231,2010-05-14,450,90,100038,6,1,"2016-06-06 11:43:13.815163","2016-06-06 11:43:13.815163"
32232,2010-05-14,1590,106,100038,6,2,"2016-06-06 11:43:13.928593","2016-06-06 11:43:13.928593"
32233,2010-05-14,100,0,100038,6,15,"2016-06-06 11:43:14.040656","2016-06-06 11:43:14.040656"
32234,2010-05-14,650,550,100038,6,50,"2016-06-06 11:43:14.151820","2016-06-06 11:43:14.151820"
32235,2010-05-14,60,0,100039,6,1,"2016-06-06 11:43:14.262798","2016-06-06 11:43:14.262798"
32236,2010-05-14,765,106,100039,6,2,"2016-06-06 11:43:14.373013","2016-06-06 11:43:14.373013"
32237,2010-05-14,100,0,100039,6,15,"2016-06-06 11:43:14.486226","2016-06-06 11:43:14.486226"
32238,2010-05-14,100,0,100039,6,50,"2016-06-06 11:43:14.594849","2016-06-06 11:43:14.594849"
32239,2010-05-14,150,110,100040,6,1,"2016-06-06 11:43:14.707496","2016-06-06 11:43:14.707496"
32240,2010-05-14,525,0,100040,6,2,"2016-06-06 11:43:14.817609","2016-06-06 11:43:14.817609"
32241,2010-05-14,60,0,100040,6,15,"2016-06-06 11:43:14.948260","2016-06-06 11:43:14.948260"
32242,2010-05-14,200,80,100040,6,50,"2016-06-06 11:43:15.073921","2016-06-06 11:43:15.073921"
32243,2010-05-14,210,0,125001,6,2,"2016-06-06 11:43:15.192543","2016-06-06 11:43:15.192543"
32244,2010-05-14,40,0,125001,6,15,"2016-06-06 11:43:15.306822","2016-06-06 11:43:15.306822"
32245,2010-05-14,480,180,125002,6,1,"2016-06-06 11:43:15.431002","2016-06-06 11:43:15.431002"
32246,2010-05-14,540,0,125002,6,2,"2016-06-06 11:43:15.551239","2016-06-06 11:43:15.551239"
32247,2010-05-14,50,0,125002,6,50,"2016-06-06 11:43:15.685014","2016-06-06 11:43:15.685014"
32248,2010-05-14,285,106,148001,6,2,"2016-06-06 11:43:15.796079","2016-06-06 11:43:15.796079"
32249,2010-05-14,480,150,148002,6,1,"2016-06-06 11:43:15.930990","2016-06-06 11:43:15.930990"
32250,2010-05-14,1290,900,148002,6,2,"2016-06-06 11:43:16.050478","2016-06-06 11:43:16.050478"
32251,2010-05-14,100,0,148002,6,15,"2016-06-06 11:43:16.169898","2016-06-06 11:43:16.169898"
32252,2010-05-14,150,0,148002,6,50,"2016-06-06 11:43:16.284441","2016-06-06 11:43:16.284441"
32253,2010-05-14,75,0,230005,6,2,"2016-06-06 11:43:16.407526","2016-06-06 11:43:16.407526"
32254,2010-05-14,90,0,242001,6,1,"2016-06-06 11:43:16.508413","2016-06-06 11:43:16.508413"
32255,2010-05-14,630,908.5,242001,6,2,"2016-06-06 11:43:16.628668","2016-06-06 11:43:16.628668"
32256,2010-05-14,60,0,242001,6,15,"2016-06-06 11:43:16.740681","2016-06-06 11:43:16.740681"
32257,2010-05-14,100,0,242001,6,50,"2016-06-06 11:43:16.841528","2016-06-06 11:43:16.841528"
32258,2010-05-14,405,212,246001,6,2,"2016-06-06 11:43:16.939766","2016-06-06 11:43:16.939766"
32259,2010-05-14,600,150,600002,6,1,"2016-06-06 11:43:17.050950","2016-06-06 11:43:17.050950"
32260,2010-05-14,1125,40,600002,6,2,"2016-06-06 11:43:17.161998","2016-06-06 11:43:17.161998"
32261,2010-05-14,120,0,600002,6,15,"2016-06-06 11:43:17.273096","2016-06-06 11:43:17.273096"
32262,2010-05-14,200,80,600002,6,50,"2016-06-06 11:43:17.375012","2016-06-06 11:43:17.375012"
32263,2010-05-14,780,360,700004,6,1,"2016-06-06 11:43:17.541514","2016-06-06 11:43:17.541514"
32264,2010-05-14,1020,232,700004,6,2,"2016-06-06 11:43:17.640753","2016-06-06 11:43:17.640753"
32265,2010-05-14,40,0,700004,6,15,"2016-06-06 11:43:17.751977","2016-06-06 11:43:17.751977"
32266,2010-05-14,300,0,700004,6,50,"2016-06-06 11:43:17.864171","2016-06-06 11:43:17.864171"
32267,2010-05-14,600,180,750004,6,1,"2016-06-06 11:43:17.982551","2016-06-06 11:43:17.982551"
32268,2010-05-14,1350,570.5,750004,6,2,"2016-06-06 11:43:18.084045","2016-06-06 11:43:18.084045"
32269,2010-05-14,450,230,750004,6,50,"2016-06-06 11:43:18.184365","2016-06-06 11:43:18.184365"
32270,2010-05-14,60,20,240004,6,2,"2016-06-06 11:43:18.293093","2016-06-06 11:43:18.293093"
32271,2010-05-14,20,0,240004,6,15,"2016-06-06 11:43:18.397933","2016-06-06 11:43:18.397933"
32272,2010-05-14,50,30,240004,6,50,"2016-06-06 11:43:18.509005","2016-06-06 11:43:18.509005"
32273,2010-05-14,90,30,240005,6,1,"2016-06-06 11:43:18.628166","2016-06-06 11:43:18.628166"
32274,2010-05-14,285,0,240005,6,2,"2016-06-06 11:43:18.753164","2016-06-06 11:43:18.753164"
32275,2010-05-14,20,0,240005,6,15,"2016-06-06 11:43:18.875336","2016-06-06 11:43:18.875336"
32276,2010-05-14,50,0,240005,6,50,"2016-06-06 11:43:18.975300","2016-06-06 11:43:18.975300"
32277,2010-05-14,30,0,140003,6,1,"2016-06-06 11:43:19.073243","2016-06-06 11:43:19.073243"
32278,2010-05-14,240,0,140003,6,2,"2016-06-06 11:43:19.197735","2016-06-06 11:43:19.197735"
32279,2010-05-14,20,0,140003,6,15,"2016-06-06 11:43:19.307568","2016-06-06 11:43:19.307568"
32280,2010-05-14,60,30,142001,6,1,"2016-06-06 11:43:19.420026","2016-06-06 11:43:19.420026"
32281,2010-05-14,120,30,144002,6,1,"2016-06-06 11:43:19.528500","2016-06-06 11:43:19.528500"
32282,2010-05-14,435,0,144002,6,2,"2016-06-06 11:43:19.639508","2016-06-06 11:43:19.639508"
32283,2010-05-14,60,0,144002,6,15,"2016-06-06 11:43:19.750511","2016-06-06 11:43:19.750511"
32284,2010-05-14,150,60,144002,6,50,"2016-06-06 11:43:19.873678","2016-06-06 11:43:19.873678"
32285,2010-05-14,30,0,143003,6,1,"2016-06-06 11:43:19.995392","2016-06-06 11:43:19.995392"
32286,2010-05-14,270,0,143003,6,2,"2016-06-06 11:43:20.106143","2016-06-06 11:43:20.106143"
32287,2010-05-14,90,500,120005,6,1,"2016-06-06 11:43:20.231037","2016-06-06 11:43:20.231037"
32288,2010-05-14,50,0,120005,6,50,"2016-06-06 11:43:20.353193","2016-06-06 11:43:20.353193"
32289,2010-05-14,90,0,120006,6,1,"2016-06-06 11:43:20.481644","2016-06-06 11:43:20.481644"
32290,2010-05-14,100,50,120006,6,50,"2016-06-06 11:43:20.597907","2016-06-06 11:43:20.597907"
32291,2010-05-14,120,0,200004,6,1,"2016-06-06 11:43:20.706625","2016-06-06 11:43:20.706625"
32292,2010-05-14,855,212,200004,6,2,"2016-06-06 11:43:20.820013","2016-06-06 11:43:20.820013"
32293,2010-05-14,60,0,200004,6,15,"2016-06-06 11:43:20.928211","2016-06-06 11:43:20.928211"
32294,2010-05-14,50,0,200004,6,50,"2016-06-06 11:43:21.027883","2016-06-06 11:43:21.027883"
32295,2010-05-14,100,0,200005,6,50,"2016-06-06 11:43:21.126085","2016-06-06 11:43:21.126085"
32296,2010-05-14,540,120,100050,6,1,"2016-06-06 11:43:21.226104","2016-06-06 11:43:21.226104"
32297,2010-05-14,1035,0,100050,6,2,"2016-06-06 11:43:21.339955","2016-06-06 11:43:21.339955"
32298,2010-05-14,100,30,100050,6,50,"2016-06-06 11:43:21.463265","2016-06-06 11:43:21.463265"
32299,2010-05-14,330,120,231002,6,1,"2016-06-06 11:43:21.584097","2016-06-06 11:43:21.584097"
32300,2010-05-14,90,60,633004,6,1,"2016-06-06 11:43:21.695543","2016-06-06 11:43:21.695543"
32301,2010-05-14,150,0,633004,6,2,"2016-06-06 11:43:21.807600","2016-06-06 11:43:21.807600"
32302,2010-05-14,30,30,233002,6,1,"2016-06-06 11:43:21.917800","2016-06-06 11:43:21.917800"
32303,2010-05-14,50,0,233002,6,50,"2016-06-06 11:43:22.026109","2016-06-06 11:43:22.026109"
32304,2010-05-14,390,90,232003,6,1,"2016-06-06 11:43:22.152008","2016-06-06 11:43:22.152008"
32305,2010-05-14,1125,782.5,232003,6,2,"2016-06-06 11:43:22.274317","2016-06-06 11:43:22.274317"
32306,2010-05-14,20,0,232003,6,15,"2016-06-06 11:43:22.410532","2016-06-06 11:43:22.410532"
32307,2010-05-14,150,0,232003,6,50,"2016-06-06 11:43:22.508455","2016-06-06 11:43:22.508455"
32308,2010-05-14,210,130,100051,6,1,"2016-06-06 11:43:22.608994","2016-06-06 11:43:22.608994"
32309,2010-05-14,480,106,100051,6,2,"2016-06-06 11:43:22.748358","2016-06-06 11:43:22.748358"
32310,2010-05-14,300,0,100051,6,50,"2016-06-06 11:43:22.862266","2016-06-06 11:43:22.862266"
32311,2010-05-14,120,0,123003,6,2,"2016-06-06 11:43:22.982689","2016-06-06 11:43:22.982689"
32312,2010-05-14,180,80,136001,6,1,"2016-06-06 11:43:23.107663","2016-06-06 11:43:23.107663"
32313,2010-05-14,150,0,136001,6,2,"2016-06-06 11:43:23.239768","2016-06-06 11:43:23.239768"
32314,2010-05-14,300,30,222001,6,1,"2016-06-06 11:43:23.353043","2016-06-06 11:43:23.353043"
32315,2010-05-14,1605,106,222001,6,2,"2016-06-06 11:43:23.470684","2016-06-06 11:43:23.470684"
32316,2010-05-14,200,0,222001,6,15,"2016-06-06 11:43:23.570507","2016-06-06 11:43:23.570507"
32317,2010-05-14,200,110,222001,6,50,"2016-06-06 11:43:23.670645","2016-06-06 11:43:23.670645"
32318,2010-05-14,30,0,625003,6,1,"2016-06-06 11:43:23.781683","2016-06-06 11:43:23.781683"
32319,2010-05-14,200,50,625003,6,50,"2016-06-06 11:43:23.898024","2016-06-06 11:43:23.898024"
32320,2010-05-14,0,50,221002,6,1,"2016-06-06 11:43:24.028341","2016-06-06 11:43:24.028341"
32321,2010-05-14,50,0,221002,6,50,"2016-06-06 11:43:24.228311","2016-06-06 11:43:24.228311"
32322,2010-05-14,30,30,130005,6,1,"2016-06-06 11:43:24.348424","2016-06-06 11:43:24.348424"
32323,2010-05-14,90,50,130006,6,1,"2016-06-06 11:43:24.495104","2016-06-06 11:43:24.495104"
32324,2010-05-14,135,0,130006,6,2,"2016-06-06 11:43:24.617839","2016-06-06 11:43:24.617839"
32325,2010-05-14,210,0,133002,6,2,"2016-06-06 11:43:24.761423","2016-06-06 11:43:24.761423"
32326,2010-05-14,150,120,100056,6,1,"2016-06-06 11:43:24.875773","2016-06-06 11:43:24.875773"
32327,2010-05-14,855,0,100056,6,2,"2016-06-06 11:43:24.985878","2016-06-06 11:43:24.985878"
32328,2010-05-14,270,200,100057,6,1,"2016-06-06 11:43:25.106777","2016-06-06 11:43:25.106777"
32329,2010-05-14,990,106,100057,6,2,"2016-06-06 11:43:25.239645","2016-06-06 11:43:25.239645"
32330,2010-05-14,120,0,100057,6,15,"2016-06-06 11:43:25.364391","2016-06-06 11:43:25.364391"
32331,2010-05-14,200,110,100057,6,50,"2016-06-06 11:43:25.495199","2016-06-06 11:43:25.495199"
32332,2010-05-14,1560,670,100058,6,1,"2016-06-06 11:43:25.639777","2016-06-06 11:43:25.639777"
32333,2010-05-14,870,342.5,100058,6,2,"2016-06-06 11:43:25.764084","2016-06-06 11:43:25.764084"
32334,2010-05-14,60,0,100058,6,15,"2016-06-06 11:43:25.895568","2016-06-06 11:43:25.895568"
32335,2010-05-14,1400,430,100058,6,50,"2016-06-06 11:43:26.017884","2016-06-06 11:43:26.017884"
32336,2010-05-14,270,80,100059,6,1,"2016-06-06 11:43:26.137437","2016-06-06 11:43:26.137437"
32337,2010-05-14,5610,106,100059,6,2,"2016-06-06 11:43:26.253359","2016-06-06 11:43:26.253359"
32338,2010-05-14,100,0,100059,6,50,"2016-06-06 11:43:26.361413","2016-06-06 11:43:26.361413"
32339,2010-05-14,120,30,100060,6,1,"2016-06-06 11:43:26.484105","2016-06-06 11:43:26.484105"
32340,2010-05-14,750,0,100060,6,2,"2016-06-06 11:43:26.609038","2016-06-06 11:43:26.609038"
32341,2010-05-14,80,0,100060,6,15,"2016-06-06 11:43:26.719753","2016-06-06 11:43:26.719753"
32342,2010-05-14,100,50,100060,6,50,"2016-06-06 11:43:26.879064","2016-06-06 11:43:26.879064"
32343,2010-05-14,270,0,100061,6,1,"2016-06-06 11:43:27.004210","2016-06-06 11:43:27.004210"
32344,2010-05-14,1575,742,100061,6,2,"2016-06-06 11:43:27.130057","2016-06-06 11:43:27.130057"
32345,2010-05-14,20,0,100061,6,15,"2016-06-06 11:43:27.237413","2016-06-06 11:43:27.237413"
32346,2010-05-14,100,0,100061,6,50,"2016-06-06 11:43:27.373954","2016-06-06 11:43:27.373954"
32347,2010-05-14,30,0,123001,7,1,"2016-06-06 11:43:27.494736","2016-06-06 11:43:27.494736"
32348,2010-05-14,2955,252,123001,7,2,"2016-06-06 11:43:27.606635","2016-06-06 11:43:27.606635"
32349,2010-05-14,360,0,123001,7,15,"2016-06-06 11:43:27.717984","2016-06-06 11:43:27.717984"
32350,2010-05-14,1770,440,120002,9,1,"2016-06-06 11:43:27.842127","2016-06-06 11:43:27.842127"
32351,2010-05-14,7305,2624.5,120002,9,2,"2016-06-06 11:43:27.953365","2016-06-06 11:43:27.953365"
32352,2010-05-14,460,0,120002,9,15,"2016-06-06 11:43:28.081868","2016-06-06 11:43:28.081868"
32353,2010-05-14,550,80,120002,9,50,"2016-06-06 11:43:28.226417","2016-06-06 11:43:28.226417"
32354,2010-05-14,1050,510,120003,9,1,"2016-06-06 11:43:28.360159","2016-06-06 11:43:28.360159"
32355,2010-05-14,3030,444,120003,9,2,"2016-06-06 11:43:28.473577","2016-06-06 11:43:28.473577"
32356,2010-05-14,100,0,120003,9,15,"2016-06-06 11:43:28.584099","2016-06-06 11:43:28.584099"
32357,2010-05-14,500,80,120003,9,50,"2016-06-06 11:43:28.709165","2016-06-06 11:43:28.709165"
32358,2010-05-14,1260,830,100026,11,1,"2016-06-06 11:43:28.828727","2016-06-06 11:43:28.828727"
32359,2010-05-14,1695,656,100026,11,2,"2016-06-06 11:43:28.940259","2016-06-06 11:43:28.940259"
32360,2010-05-14,180,0,100026,11,15,"2016-06-06 11:43:29.040234","2016-06-06 11:43:29.040234"
32361,2010-05-14,300,180,100026,11,50,"2016-06-06 11:43:29.163536","2016-06-06 11:43:29.163536"
32362,2010-05-14,570,200,100005,12,1,"2016-06-06 11:43:29.284737","2016-06-06 11:43:29.284737"
32363,2010-05-14,360,0,100005,12,2,"2016-06-06 11:43:29.395607","2016-06-06 11:43:29.395607"
32364,2010-05-14,80,0,100005,12,15,"2016-06-06 11:43:29.528176","2016-06-06 11:43:29.528176"
32365,2010-05-14,250,50,100005,12,50,"2016-06-06 11:43:29.642332","2016-06-06 11:43:29.642332"
32366,2010-05-14,240,90,100007,12,1,"2016-06-06 11:43:29.784177","2016-06-06 11:43:29.784177"
32367,2010-05-14,360,232,100007,12,2,"2016-06-06 11:43:29.907324","2016-06-06 11:43:29.907324"
32368,2010-05-14,20,0,100007,12,15,"2016-06-06 11:43:30.040231","2016-06-06 11:43:30.040231"
32369,2010-05-14,150,0,100007,12,50,"2016-06-06 11:43:30.151392","2016-06-06 11:43:30.151392"
32370,2010-05-14,330,200,100008,12,1,"2016-06-06 11:43:30.315394","2016-06-06 11:43:30.315394"
32371,2010-05-14,120,0,100008,12,2,"2016-06-06 11:43:30.440242","2016-06-06 11:43:30.440242"
32372,2010-05-14,330,170,130002,12,1,"2016-06-06 11:43:30.538542","2016-06-06 11:43:30.538542"
32373,2010-05-14,210,0,130002,12,2,"2016-06-06 11:43:30.653492","2016-06-06 11:43:30.653492"
32374,2010-05-14,100,0,130002,12,50,"2016-06-06 11:43:30.762210","2016-06-06 11:43:30.762210"
32375,2010-05-14,300,130,140001,12,1,"2016-06-06 11:43:30.882001","2016-06-06 11:43:30.882001"
32376,2010-05-14,285,0,140001,12,2,"2016-06-06 11:43:30.996782","2016-06-06 11:43:30.996782"
32377,2010-05-14,20,0,140001,12,15,"2016-06-06 11:43:31.118741","2016-06-06 11:43:31.118741"
32378,2010-05-14,50,0,140001,12,50,"2016-06-06 11:43:31.242375","2016-06-06 11:43:31.242375"
32379,2010-05-14,120,30,240002,12,1,"2016-06-06 11:43:31.362567","2016-06-06 11:43:31.362567"
32380,2010-05-14,270,90,700002,12,1,"2016-06-06 11:43:31.475849","2016-06-06 11:43:31.475849"
32381,2010-05-14,975,528,700002,12,2,"2016-06-06 11:43:31.598098","2016-06-06 11:43:31.598098"
32382,2010-05-14,20,0,700002,12,15,"2016-06-06 11:43:31.698086","2016-06-06 11:43:31.698086"
32383,2010-05-14,150,150,700002,12,50,"2016-06-06 11:43:31.798072","2016-06-06 11:43:31.798072"
32384,2010-05-14,60,0,750002,12,1,"2016-06-06 11:43:31.915146","2016-06-06 11:43:31.915146"
32385,2010-05-14,540,390,221001,13,1,"2016-06-06 11:43:32.040255","2016-06-06 11:43:32.040255"
32386,2010-05-14,1830,0,221001,13,2,"2016-06-06 11:43:32.159480","2016-06-06 11:43:32.159480"
32387,2010-05-14,200,0,221001,13,15,"2016-06-06 11:43:32.274068","2016-06-06 11:43:32.274068"
32388,2010-05-14,200,150,221001,13,50,"2016-06-06 11:43:32.387080","2016-06-06 11:43:32.387080"
32389,2010-05-14,1680,740,100027,14,1,"2016-06-06 11:43:32.506410","2016-06-06 11:43:32.506410"
32390,2010-05-14,3450,1671,100027,14,2,"2016-06-06 11:43:32.641681","2016-06-06 11:43:32.641681"
32391,2010-05-14,740,0,100027,14,15,"2016-06-06 11:43:32.773454","2016-06-06 11:43:32.773454"
32392,2010-05-14,1150,460,100027,14,50,"2016-06-06 11:43:32.898102","2016-06-06 11:43:32.898102"
32393,2010-05-14,420,60,100009,15,1,"2016-06-06 11:43:33.018950","2016-06-06 11:43:33.018950"
32394,2010-05-14,1560,0,100009,15,2,"2016-06-06 11:43:33.127534","2016-06-06 11:43:33.127534"
32395,2010-05-14,60,0,100009,15,15,"2016-06-06 11:43:33.239912","2016-06-06 11:43:33.239912"
32396,2010-05-14,200,50,100009,15,50,"2016-06-06 11:43:33.348377","2016-06-06 11:43:33.348377"
32397,2010-05-14,270,90,100010,15,1,"2016-06-06 11:43:33.471437","2016-06-06 11:43:33.471437"
32398,2010-05-14,960,0,100010,15,2,"2016-06-06 11:43:33.584186","2016-06-06 11:43:33.584186"
32399,2010-05-14,140,0,100010,15,15,"2016-06-06 11:43:33.694008","2016-06-06 11:43:33.694008"
32400,2010-05-14,50,0,100010,15,50,"2016-06-06 11:43:33.804086","2016-06-06 11:43:33.804086"
32401,2010-05-14,330,30,100011,15,1,"2016-06-06 11:43:33.917777","2016-06-06 11:43:33.917777"
32402,2010-05-14,510,0,100011,15,2,"2016-06-06 11:43:34.038619","2016-06-06 11:43:34.038619"
32403,2010-05-14,150,0,100011,15,50,"2016-06-06 11:43:34.168758","2016-06-06 11:43:34.168758"
32404,2010-05-14,120,0,100012,15,1,"2016-06-06 11:43:34.271122","2016-06-06 11:43:34.271122"
32405,2010-05-14,285,0,100012,15,2,"2016-06-06 11:43:34.384817","2016-06-06 11:43:34.384817"
